id;jml_suara;paslon_id;tps_id;;;
1226;5;0;1226;;;
1227;2;0;1227;;;
1228;5;0;1228;;;
1229;0;0;1229;;;
1230;7;0;1230;;;
1231;26;0;1231;;;
1232;2;0;1232;;;
1233;20;0;1233;;;
1234;22;0;1234;;;
1235;2;0;1235;;;
1236;0;0;1236;;;
1237;0;0;1237;;;
1238;17;0;1238;;;
1239;4;0;1239;;;
1240;4;0;1240;;;
1241;5;0;1241;;;
1242;7;0;1242;;;
1243;4;0;1243;;;
1244;14;0;1244;;;
1245;13;0;1245;;;
1246;17;0;1246;;;
1247;14;0;1247;;;
1248;15;0;1248;;;
1249;6;0;1249;;;
1250;1;0;1250;;;
1251;8;0;1251;;;
1252;2;0;1252;;;
1253;6;0;1253;;;
1254;3;0;1254;;;
1255;2;0;1255;;;
1256;4;0;1256;;;
1257;4;0;1257;;;
1258;10;0;1258;;;
1259;0;0;1259;;;
1260;7;0;1260;;;
1261;42;0;1261;;;
1262;8;0;1262;;;
1263;2;0;1263;;;
1264;1;0;1264;;;
1265;0;0;1265;;;
1266;11;0;1266;;;
1267;20;0;1267;;;
1268;5;0;1268;;;
1269;5;0;1269;;;
1270;7;0;1270;;;
1271;2;0;1271;;;
1272;4;0;1272;;;
1273;4;0;1273;;;
1274;10;0;1274;;;
1275;1;0;1275;;;
1276;0;0;1276;;;
1277;2;0;1277;;;
1278;9;0;1278;;;
1279;3;0;1279;;;
1280;3;0;1280;;;
1281;1;0;1281;;;
1282;24;0;1282;;;
1283;0;0;1283;;;
1284;2;0;1284;;;
1285;4;0;1285;;;
1286;5;0;1286;;;
1287;4;0;1287;;;
1288;1;0;1288;;;
1289;0;0;1289;;;
1290;6;0;1290;;;
1291;6;0;1291;;;
1292;1;0;1292;;;
1293;12;0;1293;;;
1294;9;0;1294;;;
1295;37;0;1295;;;
1296;0;0;1296;;;
1297;3;0;1297;;;
1298;1;0;1298;;;
1299;5;0;1299;;;
1300;8;0;1300;;;
1301;1;0;1301;;;
1302;5;0;1302;;;
1303;2;0;1303;;;
1304;9;0;1304;;;
1305;31;0;1305;;;
1306;4;0;1306;;;
1307;10;0;1307;;;
1308;22;0;1308;;;
1309;14;0;1309;;;
1310;10;0;1310;;;
1311;2;0;1311;;;
1312;1;0;1312;;;
1313;2;0;1313;;;
1314;4;0;1314;;;
1315;26;0;1315;;;
1316;1;0;1316;;;
1317;28;0;1317;;;
1318;28;0;1318;;;
1319;2;0;1319;;;
1320;14;0;1320;;;
1321;1;0;1321;;;
1322;0;0;1322;;;
1323;1;0;1323;;;
1324;0;0;1324;;;
1325;5;0;1325;;;
1326;8;0;1326;;;
1327;0;0;1327;;;
1328;20;0;1328;;;
1329;13;0;1329;;;
1330;5;0;1330;;;
1331;9;0;1331;;;
1332;2;0;1332;;;
1333;2;0;1333;;;
1334;12;0;1334;;;
1335;19;0;1335;;;
1336;14;0;1336;;;
1337;28;0;1337;;;
1338;23;0;1338;;;
1339;5;0;1339;;;
1340;0;0;1340;;;
1341;1;0;1341;;;
1342;0;0;1342;;;
1343;7;0;1343;;;
1344;10;0;1344;;;
1345;13;0;1345;;;
1346;16;0;1346;;;
1347;6;0;1347;;;
1348;0;0;1348;;;
1349;8;0;1349;;;
1350;4;0;1350;;;
1351;0;0;1351;;;
1352;5;0;1352;;;
1353;2;0;1353;;;
1354;8;0;1354;;;
1355;0;0;1355;;;
1356;5;0;1356;;;
1357;2;0;1357;;;
1358;6;0;1358;;;
1359;18;0;1359;;;
1360;2;0;1360;;;
1361;2;0;1361;;;
1362;0;0;1362;;;
1363;0;0;1363;;;
1364;0;0;1364;;;
1365;19;0;1365;;;
1366;3;0;1366;;;
1367;26;0;1367;;;
1368;1;0;1368;;;
1369;9;0;1369;;;
1370;13;0;1370;;;
1371;14;0;1371;;;
1372;4;0;1372;;;
1373;3;0;1373;;;
1374;1;0;1374;;;
1375;10;0;1375;;;
1376;35;0;1376;;;
1377;3;0;1377;;;
1378;3;0;1378;;;
1379;2;0;1379;;;
1380;15;0;1380;;;
1381;18;0;1381;;;
1382;1;0;1382;;;
1383;3;0;1383;;;
1384;7;0;1384;;;
1385;9;0;1385;;;
1386;6;0;1386;;;
1387;3;0;1387;;;
1388;0;0;1388;;;
1389;4;0;1389;;;
1390;8;0;1390;;;
1391;1;0;1391;;;
1392;4;0;1392;;;
1393;18;0;1393;;;
1394;2;0;1394;;;
1395;0;0;1395;;;
1396;9;0;1396;;;
1397;35;0;1397;;;
1398;24;0;1398;;;
1399;0;0;1399;;;
1400;0;0;1400;;;
1401;2;0;1401;;;
1402;28;0;1402;;;
1403;1;0;1403;;;
1404;0;0;1404;;;
1405;0;0;1405;;;
1406;2;0;1406;;;
1407;28;0;1407;;;
1408;0;0;1408;;;
1409;13;0;1409;;;
1410;4;0;1410;;;
1411;11;0;1411;;;
1412;18;0;1412;;;
1413;10;0;1413;;;
1414;19;0;1414;;;
1415;1;0;1415;;;
1416;9;0;1416;;;
1417;2;0;1417;;;
1418;8;0;1418;;;
1419;0;0;1419;;;
1420;0;0;1420;;;
1421;1;0;1421;;;
1422;9;0;1422;;;
1423;15;0;1423;;;
1424;2;0;1424;;;
1425;0;0;1425;;;
1426;7;0;1426;;;
1427;15;0;1427;;;
1428;12;0;1428;;;
1429;3;0;1429;;;
1430;17;0;1430;;;
1431;3;0;1431;;;
1432;9;0;1432;;;
1433;0;0;1433;;;
1434;5;0;1434;;;
1435;27;0;1435;;;
1436;3;0;1436;;;
1437;0;0;1437;;;
1438;1;0;1438;;;
1439;1;0;1439;;;
1440;0;0;1440;;;
1441;7;0;1441;;;
1442;40;0;1442;;;
1443;4;0;1443;;;
1444;21;0;1444;;;
1445;10;0;1445;;;
1446;1;0;1446;;;
1447;5;0;1447;;;
1448;0;0;1448;;;
1449;7;0;1449;;;
1450;12;0;1450;;;
1451;0;0;1451;;;
1452;0;0;1452;;;
1453;7;0;1453;;;
1454;0;0;1454;;;
1455;19;0;1455;;;
1456;21;0;1456;;;
1457;1;0;1457;;;
1458;3;0;1458;;;
1459;2;0;1459;;;
1460;6;0;1460;;;
1461;9;0;1461;;;
1462;2;0;1462;;;
1463;15;0;1463;;;
1464;0;0;1464;;;
1465;25;0;1465;;;
1466;2;0;1466;;;
1467;2;0;1467;;;
1468;0;0;1468;;;
1469;15;0;1469;;;
1470;3;0;1470;;;
1471;0;0;1471;;;
1472;8;0;1472;;;
1473;6;0;1473;;;
1474;4;0;1474;;;
1475;1;0;1475;;;
1476;3;0;1476;;;
1477;3;0;1477;;;
1478;0;0;1478;;;
1479;1;0;1479;;;
1480;5;0;1480;;;
1481;5;0;1481;;;
1482;2;0;1482;;;
1483;0;0;1483;;;
1484;16;0;1484;;;
1485;5;0;1485;;;
1486;3;0;1486;;;
1487;1;0;1487;;;
1488;1;0;1488;;;
1489;0;0;1489;;;
1490;9;0;1490;;;
1491;4;0;1491;;;
1492;2;0;1492;;;
1493;22;0;1493;;;
1494;6;0;1494;;;
1495;3;0;1495;;;
1496;6;0;1496;;;
1497;18;0;1497;;;
1498;4;0;1498;;;
1499;1;0;1499;;;
1500;3;0;1500;;;
1501;0;0;1501;;;
1502;9;0;1502;;;
1503;0;0;1503;;;
1504;14;0;1504;;;
1505;6;0;1505;;;
1506;4;0;1506;;;
1507;1;0;1507;;;
1508;7;0;1508;;;
1509;13;0;1509;;;
1510;0;0;1510;;;
1511;8;0;1511;;;
1512;0;0;1512;;;
1513;9;0;1513;;;
1514;3;0;1514;;;
1515;9;0;1515;;;
1516;1;0;1516;;;
1517;0;0;1517;;;
1518;1;0;1518;;;
1519;2;0;1519;;;
1520;0;0;1520;;;
1521;10;0;1521;;;
1522;6;0;1522;;;
1523;13;0;1523;;;
1524;3;0;1524;;;
1525;8;0;1525;;;
1526;4;0;1526;;;
1527;7;0;1527;;;
1528;0;0;1528;;;
1529;9;0;1529;;;
1530;4;0;1530;;;
1531;6;0;1531;;;
1532;3;0;1532;;;
1533;15;0;1533;;;
1534;6;0;1534;;;
1535;17;0;1535;;;
1536;3;0;1536;;;
1537;1;0;1537;;;
1538;0;0;1538;;;
1539;2;0;1539;;;
1540;6;0;1540;;;
1541;0;0;1541;;;
1542;5;0;1542;;;
1543;3;0;1543;;;
1544;2;0;1544;;;
1545;0;0;1545;;;
1546;0;0;1546;;;
1547;15;0;1547;;;
1548;1;0;1548;;;
1549;18;0;1549;;;
1550;0;0;1550;;;
1551;14;0;1551;;;
1552;26;0;1552;;;
1553;1;0;1553;;;
1554;19;0;1554;;;
1555;19;0;1555;;;
1556;6;0;1556;;;
1557;6;0;1557;;;
1558;8;0;1558;;;
1559;0;0;1559;;;
1560;9;0;1560;;;
1561;2;0;1561;;;
1562;8;0;1562;;;
1563;0;0;1563;;;
1564;8;0;1564;;;
1565;7;0;1565;;;
1566;6;0;1566;;;
1567;13;0;1567;;;
1568;19;0;1568;;;
1569;0;0;1569;;;
1570;2;0;1570;;;
1571;8;0;1571;;;
1572;27;0;1572;;;
1573;6;0;1573;;;
1574;2;0;1574;;;
1575;13;0;1575;;;
1576;0;0;1576;;;
1577;2;0;1577;;;
1578;21;0;1578;;;
1579;1;0;1579;;;
1580;4;0;1580;;;
1581;2;0;1581;;;
1582;15;0;1582;;;
1583;8;0;1583;;;
1584;7;0;1584;;;
1585;8;0;1585;;;
1586;2;0;1586;;;
1587;1;0;1587;;;
1588;13;0;1588;;;
1589;5;0;1589;;;
1590;3;0;1590;;;
1591;0;0;1591;;;
1592;0;0;1592;;;
1593;8;0;1593;;;
1594;2;0;1594;;;
1595;2;0;1595;;;
1596;0;0;1596;;;
1597;7;0;1597;;;
1598;0;0;1598;;;
1599;3;0;1599;;;
1600;0;0;1600;;;
1601;6;0;1601;;;
1602;13;0;1602;;;
1603;1;0;1603;;;
1604;0;0;1604;;;
1605;1;0;1605;;;
1606;4;0;1606;;;
1607;0;0;1607;;;
1608;1;0;1608;;;
1609;4;0;1609;;;
1610;2;0;1610;;;
1611;0;0;1611;;;
1612;2;0;1612;;;
1613;0;0;1613;;;
1614;3;0;1614;;;
1615;3;0;1615;;;
1616;4;0;1616;;;
1617;7;0;1617;;;
1618;4;0;1618;;;
1619;1;0;1619;;;
1620;1;0;1620;;;
1621;3;0;1621;;;
1622;1;0;1622;;;
1623;4;0;1623;;;
1624;1;0;1624;;;
1625;11;0;1625;;;
1626;1;0;1626;;;
1627;16;0;1627;;;
1628;1;0;1628;;;
1629;0;0;1629;;;
1630;4;0;1630;;;
1631;0;0;1631;;;
1632;7;0;1632;;;
1633;0;0;1633;;;
1634;10;0;1634;;;
1635;3;0;1635;;;
1636;0;0;1636;;;
1637;6;0;1637;;;
1638;0;0;1638;;;
1639;21;0;1639;;;
1640;3;0;1640;;;
1641;4;0;1641;;;
1642;0;0;1642;;;
1643;8;0;1643;;;
1644;16;0;1644;;;
1645;9;0;1645;;;
1646;2;0;1646;;;
1647;2;0;1647;;;
1648;28;0;1648;;;
1649;21;0;1649;;;
1650;0;0;1650;;;
1651;6;0;1651;;;
1652;0;0;1652;;;
1653;8;0;1653;;;
1654;1;0;1654;;;
1655;0;0;1655;;;
1656;0;0;1656;;;
1657;1;0;1657;;;
1658;7;0;1658;;;
1659;9;0;1659;;;
1660;2;0;1660;;;
1661;0;0;1661;;;
1662;0;0;1662;;;
1663;0;0;1663;;;
1664;0;0;1664;;;
1665;4;0;1665;;;
1666;5;0;1666;;;
1667;5;0;1667;;;
1668;8;0;1668;;;
1669;6;0;1669;;;
1670;3;0;1670;;;
1671;0;0;1671;;;
1672;12;0;1672;;;
1673;0;0;1673;;;
1674;6;0;1674;;;
1675;19;0;1675;;;
1676;15;0;1676;;;
1677;9;0;1677;;;
1678;1;0;1678;;;
1679;6;0;1679;;;
1680;8;0;1680;;;
1681;0;0;1681;;;
1682;5;0;1682;;;
1683;6;0;1683;;;
1684;2;0;1684;;;
1685;0;0;1685;;;
1686;9;0;1686;;;
1687;5;0;1687;;;
1688;0;0;1688;;;
1689;23;0;1689;;;
1690;14;0;1690;;;
1691;6;0;1691;;;
1692;4;0;1692;;;
1693;2;0;1693;;;
1694;3;0;1694;;;
1695;4;0;1695;;;
1696;2;0;1696;;;
1697;1;0;1697;;;
1698;3;0;1698;;;
1699;7;0;1699;;;
1700;2;0;1700;;;
1701;3;0;1701;;;
1702;7;0;1702;;;
1703;1;0;1703;;;
1704;10;0;1704;;;
1705;9;0;1705;;;
1706;12;0;1706;;;
1707;0;0;1707;;;
1708;0;0;1708;;;
1709;34;0;1709;;;
1710;12;0;1710;;;
1711;5;0;1711;;;
1712;0;0;1712;;;
1713;0;0;1713;;;
1714;13;0;1714;;;
1715;11;0;1715;;;
1716;0;0;1716;;;
1717;0;0;1717;;;
1718;1;0;1718;;;
1719;14;0;1719;;;
1720;0;0;1720;;;
1721;13;0;1721;;;
1722;9;0;1722;;;
1723;2;0;1723;;;
1724;1;0;1724;;;
1725;10;0;1725;;;
1726;3;0;1726;;;
1727;2;0;1727;;;
1728;4;0;1728;;;
1729;3;0;1729;;;
1730;23;0;1730;;;
1731;25;0;1731;;;
1732;0;0;1732;;;
1733;0;0;1733;;;
1734;1;0;1734;;;
1735;19;0;1735;;;
1736;1;0;1736;;;
1737;1;0;1737;;;
1738;13;0;1738;;;
1739;0;0;1739;;;
1740;0;0;1740;;;
1741;1;0;1741;;;
1742;21;0;1742;;;
1743;33;0;1743;;;
1744;26;0;1744;;;
1745;8;0;1745;;;
1746;0;0;1746;;;
1747;0;0;1747;;;
1748;2;0;1748;;;
1749;3;0;1749;;;
1750;0;0;1750;;;
1751;13;0;1751;;;
1752;2;0;1752;;;
1753;0;0;1753;;;
1754;13;0;1754;;;
1755;3;0;1755;;;
1756;0;0;1756;;;
1757;4;0;1757;;;
1758;1;0;1758;;;
1759;5;0;1759;;;
1760;1;0;1760;;;
1761;2;0;1761;;;
1762;24;0;1762;;;
1763;0;0;1763;;;
1764;10;0;1764;;;
1765;3;0;1765;;;
1766;0;0;1766;;;
1767;3;0;1767;;;
1768;9;0;1768;;;
1769;6;0;1769;;;
1770;0;0;1770;;;
1771;0;0;1771;;;
1772;3;0;1772;;;
1773;8;0;1773;;;
1774;0;0;1774;;;
1775;0;0;1775;;;
1776;0;0;1776;;;
1777;0;0;1777;;;
1778;21;0;1778;;;
1779;9;0;1779;;;
1780;0;0;1780;;;
1781;11;0;1781;;;
1782;8;0;1782;;;
1783;19;0;1783;;;
1784;3;0;1784;;;
1785;1;0;1785;;;
1786;4;0;1786;;;
1787;0;0;1787;;;
1788;17;0;1788;;;
1789;0;0;1789;;;
1790;0;0;1790;;;
1791;14;0;1791;;;
1792;11;0;1792;;;
1793;0;0;1793;;;
1794;8;0;1794;;;
1795;9;0;1795;;;
1796;1;0;1796;;;
1797;3;0;1797;;;
1798;5;0;1798;;;
1799;220;1;1;;;
1800;442;1;2;;;
1801;390;1;3;;;
1802;260;1;4;;;
1803;217;1;5;;;
1804;223;1;6;;;
1805;284;1;7;;;
1806;343;1;8;;;
1807;427;1;9;;;
1808;150;1;10;;;
1809;290;1;11;;;
1810;224;1;12;;;
1811;301;1;13;;;
1812;382;1;14;;;
1813;317;1;15;;;
1814;379;1;16;;;
1815;355;1;17;;;
1816;290;1;18;;;
1817;295;1;19;;;
1818;395;1;20;;;
1819;439;1;21;;;
1820;309;1;22;;;
1821;422;1;23;;;
1822;286;1;24;;;
1823;330;1;25;;;
1824;417;1;26;;;
1825;449;1;27;;;
1826;367;1;28;;;
1827;320;1;29;;;
1828;264;1;30;;;
1829;398;1;31;;;
1830;403;1;32;;;
1831;328;1;33;;;
1832;333;1;34;;;
1833;329;1;35;;;
1834;406;1;36;;;
1835;364;1;37;;;
1836;332;1;38;;;
1837;333;1;39;;;
1838;424;1;40;;;
1839;332;1;41;;;
1840;375;1;42;;;
1841;450;1;43;;;
1842;404;1;44;;;
1843;370;1;45;;;
1844;267;1;46;;;
1845;402;1;47;;;
1846;345;1;48;;;
1847;312;1;49;;;
1848;343;1;50;;;
1849;380;1;51;;;
1850;314;1;52;;;
1851;402;1;53;;;
1852;371;1;54;;;
1853;220;1;55;;;
1854;334;1;56;;;
1855;445;1;57;;;
1856;412;1;58;;;
1857;380;1;59;;;
1858;400;1;60;;;
1859;318;1;61;;;
1860;355;1;62;;;
1861;374;1;63;;;
1862;390;1;64;;;
1863;378;1;65;;;
1864;281;1;66;;;
1865;257;1;67;;;
1866;228;1;68;;;
1867;424;1;69;;;
1868;223;1;70;;;
1869;251;1;71;;;
1870;415;1;72;;;
1871;355;1;73;;;
1872;249;1;74;;;
1873;295;1;75;;;
1874;334;1;76;;;
1875;276;1;77;;;
1876;315;1;78;;;
1877;417;1;79;;;
1878;431;1;80;;;
1879;361;1;81;;;
1880;282;1;82;;;
1881;348;1;83;;;
1882;279;1;84;;;
1883;392;1;85;;;
1884;343;1;86;;;
1885;269;1;87;;;
1886;336;1;88;;;
1887;342;1;89;;;
1888;448;1;90;;;
1889;119;1;91;;;
1890;373;1;92;;;
1891;364;1;93;;;
1892;351;1;94;;;
1893;392;1;95;;;
1894;377;1;96;;;
1895;267;1;97;;;
1896;344;1;98;;;
1897;290;1;99;;;
1898;442;1;100;;;
1899;337;1;101;;;
1900;413;1;102;;;
1901;467;1;103;;;
1902;479;1;104;;;
1903;359;1;105;;;
1904;333;1;106;;;
1905;414;1;107;;;
1906;344;1;108;;;
1907;288;1;109;;;
1908;437;1;110;;;
1909;393;1;111;;;
1910;341;1;112;;;
1911;251;1;113;;;
1912;396;1;114;;;
1913;212;1;115;;;
1914;122;1;116;;;
1915;444;1;117;;;
1916;406;1;118;;;
1917;392;1;119;;;
1918;336;1;120;;;
1919;323;1;121;;;
1920;316;1;122;;;
1921;337;1;123;;;
1922;307;1;124;;;
1923;471;1;125;;;
1924;257;1;126;;;
1925;338;1;127;;;
1926;264;1;128;;;
1927;325;1;129;;;
1928;349;1;130;;;
1929;400;1;131;;;
1930;240;1;132;;;
1931;367;1;133;;;
1932;410;1;134;;;
1933;251;1;135;;;
1934;319;1;136;;;
1935;391;1;137;;;
1936;344;1;138;;;
1937;370;1;139;;;
1938;408;1;140;;;
1939;363;1;141;;;
1940;296;1;142;;;
1941;292;1;143;;;
1942;444;1;144;;;
1943;433;1;145;;;
1944;381;1;146;;;
1945;371;1;147;;;
1946;380;1;148;;;
1947;403;1;149;;;
1948;408;1;150;;;
1949;323;1;151;;;
1950;384;1;152;;;
1951;397;1;153;;;
1952;361;1;154;;;
1953;327;1;155;;;
1954;361;1;156;;;
1955;406;1;157;;;
1956;325;1;158;;;
1957;343;1;159;;;
1958;312;1;160;;;
1959;400;1;161;;;
1960;309;1;162;;;
1961;199;1;163;;;
1962;381;1;164;;;
1963;446;1;165;;;
1964;373;1;166;;;
1965;397;1;167;;;
1966;349;1;168;;;
1967;218;1;169;;;
1968;319;1;170;;;
1969;290;1;171;;;
1970;372;1;172;;;
1971;279;1;173;;;
1972;398;1;174;;;
1973;383;1;175;;;
1974;385;1;176;;;
1975;397;1;177;;;
1976;377;1;178;;;
1977;409;1;179;;;
1978;219;1;180;;;
1979;414;1;181;;;
1980;305;1;182;;;
1981;424;1;183;;;
1982;384;1;184;;;
1983;304;1;185;;;
1984;421;1;186;;;
1985;355;1;187;;;
1986;210;1;188;;;
1987;310;1;189;;;
1988;274;1;190;;;
1989;293;1;191;;;
1990;446;1;192;;;
1991;398;1;193;;;
1992;333;1;194;;;
1993;282;1;195;;;
1994;379;1;196;;;
1995;293;1;197;;;
1996;439;1;198;;;
1997;443;1;199;;;
1998;449;1;200;;;
1999;436;1;201;;;
2000;439;1;202;;;
2001;443;1;203;;;
2002;292;1;204;;;
2003;301;1;205;;;
2004;299;1;206;;;
2005;224;1;207;;;
2006;123;1;208;;;
2007;300;1;209;;;
2008;415;1;210;;;
2009;303;1;211;;;
2010;297;1;212;;;
2011;216;1;213;;;
2012;469;1;214;;;
2013;411;1;215;;;
2014;299;1;216;;;
2015;380;1;217;;;
2016;237;1;218;;;
2017;344;1;219;;;
2018;173;1;220;;;
2019;286;1;221;;;
2020;321;1;222;;;
2021;363;1;223;;;
2022;332;1;224;;;
2023;380;1;225;;;
2024;317;1;226;;;
2025;400;1;227;;;
2026;348;1;228;;;
2027;323;1;229;;;
2028;267;1;230;;;
2029;329;1;231;;;
2030;302;1;232;;;
2031;394;1;233;;;
2032;350;1;234;;;
2033;230;1;235;;;
2034;415;1;236;;;
2035;388;1;237;;;
2036;440;1;238;;;
2037;367;1;239;;;
2038;289;1;240;;;
2039;343;1;241;;;
2040;400;1;242;;;
2041;377;1;243;;;
2042;410;1;244;;;
2043;454;1;245;;;
2044;459;1;246;;;
2045;348;1;247;;;
2046;388;1;248;;;
2047;255;1;249;;;
2048;291;1;250;;;
2049;437;1;251;;;
2050;422;1;252;;;
2051;433;1;253;;;
2052;375;1;254;;;
2053;322;1;255;;;
2054;409;1;256;;;
2055;351;1;257;;;
2056;262;1;258;;;
2057;323;1;259;;;
2058;356;1;260;;;
2059;274;1;261;;;
2060;361;1;262;;;
2061;396;1;263;;;
2062;390;1;264;;;
2063;404;1;265;;;
2064;409;1;266;;;
2065;382;1;267;;;
2066;383;1;268;;;
2067;272;1;269;;;
2068;344;1;270;;;
2069;438;1;271;;;
2070;368;1;272;;;
2071;262;1;273;;;
2072;311;1;274;;;
2073;347;1;275;;;
2074;339;1;276;;;
2075;418;1;277;;;
2076;402;1;278;;;
2077;421;1;279;;;
2078;347;1;280;;;
2079;469;1;281;;;
2080;450;1;282;;;
2081;301;1;283;;;
2082;281;1;284;;;
2083;354;1;285;;;
2084;265;1;286;;;
2085;320;1;287;;;
2086;265;1;288;;;
2087;368;1;289;;;
2088;373;1;290;;;
2089;352;1;291;;;
2090;284;1;292;;;
2091;345;1;293;;;
2092;376;1;294;;;
2093;432;1;295;;;
2094;426;1;296;;;
2095;388;1;297;;;
2096;376;1;298;;;
2097;337;1;299;;;
2098;310;1;300;;;
2099;444;1;301;;;
2100;417;1;302;;;
2101;420;1;303;;;
2102;402;1;304;;;
2103;382;1;305;;;
2104;337;1;306;;;
2105;461;1;307;;;
2106;444;1;308;;;
2107;427;1;309;;;
2108;478;1;310;;;
2109;298;1;311;;;
2110;426;1;312;;;
2111;345;1;313;;;
2112;451;1;314;;;
2113;479;1;315;;;
2114;302;1;316;;;
2115;399;1;317;;;
2116;437;1;318;;;
2117;367;1;319;;;
2118;318;1;320;;;
2119;313;1;321;;;
2120;405;1;322;;;
2121;409;1;323;;;
2122;433;1;324;;;
2123;420;1;325;;;
2124;434;1;326;;;
2125;266;1;327;;;
2126;371;1;328;;;
2127;418;1;329;;;
2128;406;1;330;;;
2129;420;1;331;;;
2130;326;1;332;;;
2131;397;1;333;;;
2132;406;1;334;;;
2133;363;1;335;;;
2134;300;1;336;;;
2135;437;1;337;;;
2136;400;1;338;;;
2137;436;1;339;;;
2138;414;1;340;;;
2139;452;1;341;;;
2140;444;1;342;;;
2141;408;1;343;;;
2142;411;1;344;;;
2143;313;1;345;;;
2144;256;1;346;;;
2145;400;1;347;;;
2146;348;1;348;;;
2147;299;1;349;;;
2148;240;1;350;;;
2149;305;1;351;;;
2150;411;1;352;;;
2151;319;1;353;;;
2152;405;1;354;;;
2153;279;1;355;;;
2154;308;1;356;;;
2155;352;1;357;;;
2156;398;1;358;;;
2157;177;1;359;;;
2158;366;1;360;;;
2159;333;1;361;;;
2160;415;1;362;;;
2161;379;1;363;;;
2162;308;1;364;;;
2163;415;1;365;;;
2164;282;1;366;;;
2165;347;1;367;;;
2166;402;1;368;;;
2167;331;1;369;;;
2168;218;1;370;;;
2169;328;1;371;;;
2170;411;1;372;;;
2171;440;1;373;;;
2172;415;1;374;;;
2173;414;1;375;;;
2174;391;1;376;;;
2175;414;1;377;;;
2176;406;1;378;;;
2177;381;1;379;;;
2178;367;1;380;;;
2179;392;1;381;;;
2180;369;1;382;;;
2181;452;1;383;;;
2182;426;1;384;;;
2183;362;1;385;;;
2184;425;1;386;;;
2185;333;1;387;;;
2186;384;1;388;;;
2187;359;1;389;;;
2188;329;1;390;;;
2189;308;1;391;;;
2190;322;1;392;;;
2191;292;1;393;;;
2192;339;1;394;;;
2193;304;1;395;;;
2194;294;1;396;;;
2195;325;1;397;;;
2196;310;1;398;;;
2197;357;1;399;;;
2198;405;1;400;;;
2199;392;1;401;;;
2200;312;1;402;;;
2201;379;1;403;;;
2202;400;1;404;;;
2203;265;1;405;;;
2204;416;1;406;;;
2205;404;1;407;;;
2206;432;1;408;;;
2207;401;1;409;;;
2208;404;1;410;;;
2209;399;1;411;;;
2210;406;1;412;;;
2211;381;1;413;;;
2212;286;1;414;;;
2213;334;1;415;;;
2214;367;1;416;;;
2215;340;1;417;;;
2216;360;1;418;;;
2217;297;1;419;;;
2218;300;1;420;;;
2219;407;1;421;;;
2220;416;1;422;;;
2221;385;1;423;;;
2222;240;1;424;;;
2223;315;1;425;;;
2224;349;1;426;;;
2225;342;1;427;;;
2226;354;1;428;;;
2227;287;1;429;;;
2228;343;1;430;;;
2229;355;1;431;;;
2230;305;1;432;;;
2231;297;1;433;;;
2232;316;1;434;;;
2233;351;1;435;;;
2234;349;1;436;;;
2235;402;1;437;;;
2236;419;1;438;;;
2237;459;1;439;;;
2238;464;1;440;;;
2239;387;1;441;;;
2240;392;1;442;;;
2241;252;1;443;;;
2242;249;1;444;;;
2243;165;1;445;;;
2244;243;1;446;;;
2245;307;1;447;;;
2246;349;1;448;;;
2247;333;1;449;;;
2248;417;1;450;;;
2249;438;1;451;;;
2250;308;1;452;;;
2251;313;1;453;;;
2252;316;1;454;;;
2253;412;1;455;;;
2254;429;1;456;;;
2255;402;1;457;;;
2256;268;1;458;;;
2257;198;1;459;;;
2258;313;1;460;;;
2259;302;1;461;;;
2260;384;1;462;;;
2261;416;1;463;;;
2262;377;1;464;;;
2263;377;1;465;;;
2264;426;1;466;;;
2265;427;1;467;;;
2266;399;1;468;;;
2267;402;1;469;;;
2268;383;1;470;;;
2269;437;1;471;;;
2270;385;1;472;;;
2271;392;1;473;;;
2272;409;1;474;;;
2273;324;1;475;;;
2274;448;1;476;;;
2275;421;1;477;;;
2276;441;1;478;;;
2277;444;1;479;;;
2278;421;1;480;;;
2279;270;1;481;;;
2280;368;1;482;;;
2281;302;1;483;;;
2282;322;1;484;;;
2283;347;1;485;;;
2284;397;1;486;;;
2285;388;1;487;;;
2286;316;1;488;;;
2287;432;1;489;;;
2288;395;1;490;;;
2289;400;1;491;;;
2290;270;1;492;;;
2291;226;1;493;;;
2292;377;1;494;;;
2293;362;1;495;;;
2294;345;1;496;;;
2295;327;1;497;;;
2296;357;1;498;;;
2297;363;1;499;;;
2298;362;1;500;;;
2299;402;1;501;;;
2300;382;1;502;;;
2301;374;1;503;;;
2302;356;1;504;;;
2303;409;1;505;;;
2304;394;1;506;;;
2305;379;1;507;;;
2306;287;1;508;;;
2307;293;1;509;;;
2308;332;1;510;;;
2309;378;1;511;;;
2310;412;1;512;;;
2311;416;1;513;;;
2312;421;1;514;;;
2313;435;1;515;;;
2314;357;1;516;;;
2315;266;1;517;;;
2316;341;1;518;;;
2317;461;1;519;;;
2318;348;1;520;;;
2319;319;1;521;;;
2320;310;1;522;;;
2321;427;1;523;;;
2322;406;1;524;;;
2323;376;1;525;;;
2324;380;1;526;;;
2325;394;1;527;;;
2326;406;1;528;;;
2327;388;1;529;;;
2328;370;1;530;;;
2329;412;1;531;;;
2330;212;1;532;;;
2331;284;1;533;;;
2332;316;1;534;;;
2333;408;1;535;;;
2334;314;1;536;;;
2335;379;1;537;;;
2336;371;1;538;;;
2337;417;1;539;;;
2338;440;1;540;;;
2339;446;1;541;;;
2340;440;1;542;;;
2341;382;1;543;;;
2342;371;1;544;;;
